workerid,gender,lexeme,subject_information.age,neutral_binary,gender_total,party_numeric,party_cat,freq_neutral,freq_male,freq_female,log_rel_freq
3759,male,flight attendant,18,0,27.299999999999997,2,Republican,42113,47553,4895,-0.21946572093989578
3759,female,foreperson,18,0,27.299999999999997,2,Republican,1768,38553,775,-3.1020877691681727
3666,male,craftsperson,20,0,15.725000000000001,2,Republican,961,16604,355,-2.870579536373108
3666,male,salesperson,20,0,15.725000000000001,2,Republican,14830,45858,2553,-1.1830749044774842
3666,female,crewmember,20,0,15.725000000000001,2,Republican,2262,3593,5,-0.46412875783441265
3666,male,police officer,20,0,15.725000000000001,2,Republican,540418,106944,7577,1.551584701900588
3666,female,camera operator,20,0,15.725000000000001,2,Republican,4258,23906,478,-1.745127613032948
3666,female,stunt double,20,0,15.725000000000001,2,Republican,4895,7809,1214,-0.6115625970298899
3666,male,foreperson,20,0,15.725000000000001,2,Republican,1768,38553,775,-3.1020877691681727
3666,male,businessperson,20,0,15.725000000000001,2,Republican,6653,326423,42745,-4.016183944223057
3666,female,congressperson,20,0,15.725000000000001,2,Republican,1150,134553,48088,-5.067760535083254
3666,male,flight attendant,20,1,15.725000000000001,2,Republican,42113,47553,4895,-0.21946572093989578
3666,female,firefighter,20,1,15.725000000000001,2,Republican,100643,15598,75,1.8596401150568989
3666,male,layperson,20,0,15.725000000000001,2,Republican,3829,15822,219,-1.4325442721395467
3666,female,meteorologist,20,1,15.725000000000001,2,Republican,86259,9614,67,2.187189196555766
3666,female,anchor,20,0,15.725000000000001,2,Republican,26764,5817,517,1.4411257528041224
3695,male,meteorologist,26,1,21.8125,2,Republican,86259,9614,67,2.187189196555766
3695,female,salesperson,26,1,21.8125,2,Republican,14830,45858,2553,-1.1830749044774842
3695,female,police officer,26,1,21.8125,2,Republican,540418,106944,7577,1.551584701900588
3695,female,layperson,26,1,21.8125,2,Republican,3829,15822,219,-1.4325442721395467
3695,male,anchor,26,0,21.8125,2,Republican,26764,5817,517,1.4411257528041224
3695,male,craftsperson,26,0,21.8125,2,Republican,961,16604,355,-2.870579536373108
3695,female,foreperson,26,0,21.8125,2,Republican,1768,38553,775,-3.1020877691681727
3695,female,camera operator,26,0,21.8125,2,Republican,4258,23906,478,-1.745127613032948
3695,female,businessperson,26,1,21.8125,2,Republican,6653,326423,42745,-4.016183944223057
3695,female,crewmember,26,0,21.8125,2,Republican,2262,3593,5,-0.46412875783441265
3695,female,congressperson,26,0,21.8125,2,Republican,1150,134553,48088,-5.067760535083254
3695,female,flight attendant,26,0,21.8125,2,Republican,42113,47553,4895,-0.21946572093989578
3695,male,firefighter,26,0,21.8125,2,Republican,100643,15598,75,1.8596401150568989
3695,male,stunt double,26,0,21.8125,2,Republican,4895,7809,1214,-0.6115625970298899
3691,male,layperson,20,0,45.3125,1,Republican,3829,15822,219,-1.4325442721395467
3691,male,camera operator,20,0,45.3125,1,Republican,4258,23906,478,-1.745127613032948
3691,female,congressperson,20,0,45.3125,1,Republican,1150,134553,48088,-5.067760535083254
3691,male,crewmember,20,1,45.3125,1,Republican,2262,3593,5,-0.46412875783441265
3691,male,firefighter,20,1,45.3125,1,Republican,100643,15598,75,1.8596401150568989
3691,male,stunt double,20,0,45.3125,1,Republican,4895,7809,1214,-0.6115625970298899
3691,female,salesperson,20,0,45.3125,1,Republican,14830,45858,2553,-1.1830749044774842
3691,female,anchor,20,0,45.3125,1,Republican,26764,5817,517,1.4411257528041224
3691,female,police officer,20,0,45.3125,1,Republican,540418,106944,7577,1.551584701900588
3691,male,meteorologist,20,1,45.3125,1,Republican,86259,9614,67,2.187189196555766
3691,female,businessperson,20,0,45.3125,1,Republican,6653,326423,42745,-4.016183944223057
3691,female,foreperson,20,0,45.3125,1,Republican,1768,38553,775,-3.1020877691681727
3691,male,craftsperson,20,0,45.3125,1,Republican,961,16604,355,-2.870579536373108
3691,male,flight attendant,20,1,45.3125,1,Republican,42113,47553,4895,-0.21946572093989578
3751,male,anchor,31,0,27.275,2,Republican,26764,5817,517,1.4411257528041224
3751,female,meteorologist,31,1,27.275,2,Republican,86259,9614,67,2.187189196555766
3751,male,congressperson,31,0,27.275,2,Republican,1150,134553,48088,-5.067760535083254
3751,male,police officer,31,1,27.275,2,Republican,540418,106944,7577,1.551584701900588
3751,female,flight attendant,31,1,27.275,2,Republican,42113,47553,4895,-0.21946572093989578
3751,male,businessperson,31,0,27.275,2,Republican,6653,326423,42745,-4.016183944223057
3751,female,craftsperson,31,0,27.275,2,Republican,961,16604,355,-2.870579536373108
3751,male,stunt double,31,0,27.275,2,Republican,4895,7809,1214,-0.6115625970298899
3751,female,crewmember,31,1,27.275,2,Republican,2262,3593,5,-0.46412875783441265
3751,male,layperson,31,0,27.275,2,Republican,3829,15822,219,-1.4325442721395467
3751,female,firefighter,31,1,27.275,2,Republican,100643,15598,75,1.8596401150568989
3751,male,foreperson,31,0,27.275,2,Republican,1768,38553,775,-3.1020877691681727
3751,female,camera operator,31,1,27.275,2,Republican,4258,23906,478,-1.745127613032948
3751,male,salesperson,31,0,27.275,2,Republican,14830,45858,2553,-1.1830749044774842
3688,female,stunt double,27,0,25.1875,2,Republican,4895,7809,1214,-0.6115625970298899
3688,female,anchor,27,0,25.1875,2,Republican,26764,5817,517,1.4411257528041224
3688,female,meteorologist,27,1,25.1875,2,Republican,86259,9614,67,2.187189196555766
3688,male,firefighter,27,0,25.1875,2,Republican,100643,15598,75,1.8596401150568989
3688,female,businessperson,27,0,25.1875,2,Republican,6653,326423,42745,-4.016183944223057
3688,male,layperson,27,0,25.1875,2,Republican,3829,15822,219,-1.4325442721395467
3688,male,salesperson,27,0,25.1875,2,Republican,14830,45858,2553,-1.1830749044774842
3688,female,police officer,27,0,25.1875,2,Republican,540418,106944,7577,1.551584701900588
3688,female,flight attendant,27,1,25.1875,2,Republican,42113,47553,4895,-0.21946572093989578
3688,female,foreperson,27,0,25.1875,2,Republican,1768,38553,775,-3.1020877691681727
3688,male,congressperson,27,0,25.1875,2,Republican,1150,134553,48088,-5.067760535083254
3688,male,camera operator,27,0,25.1875,2,Republican,4258,23906,478,-1.745127613032948
3688,male,crewmember,27,0,25.1875,2,Republican,2262,3593,5,-0.46412875783441265
3688,female,craftsperson,27,1,25.1875,2,Republican,961,16604,355,-2.870579536373108
3642,female,craftsperson,19,0,17.012500000000003,3,Independent,961,16604,355,-2.870579536373108
3642,female,salesperson,19,0,17.012500000000003,3,Independent,14830,45858,2553,-1.1830749044774842
3642,male,layperson,19,0,17.012500000000003,3,Independent,3829,15822,219,-1.4325442721395467
3642,male,crewmember,19,1,17.012500000000003,3,Independent,2262,3593,5,-0.46412875783441265
3642,male,police officer,19,1,17.012500000000003,3,Independent,540418,106944,7577,1.551584701900588
3642,female,stunt double,19,1,17.012500000000003,3,Independent,4895,7809,1214,-0.6115625970298899
3642,female,meteorologist,19,1,17.012500000000003,3,Independent,86259,9614,67,2.187189196555766
3642,female,firefighter,19,1,17.012500000000003,3,Independent,100643,15598,75,1.8596401150568989
3642,male,businessperson,19,0,17.012500000000003,3,Independent,6653,326423,42745,-4.016183944223057
3642,male,congressperson,19,0,17.012500000000003,3,Independent,1150,134553,48088,-5.067760535083254
3642,male,foreperson,19,0,17.012500000000003,3,Independent,1768,38553,775,-3.1020877691681727
3642,male,camera operator,19,1,17.012500000000003,3,Independent,4258,23906,478,-1.745127613032948
3642,female,anchor,19,1,17.012500000000003,3,Independent,26764,5817,517,1.4411257528041224
3642,female,flight attendant,19,1,17.012500000000003,3,Independent,42113,47553,4895,-0.21946572093989578
3700,female,crewmember,20,0,7.462499999999999,4,Democrat,2262,3593,5,-0.46412875783441265
3700,female,firefighter,20,1,7.462499999999999,4,Democrat,100643,15598,75,1.8596401150568989
3700,female,camera operator,20,0,7.462499999999999,4,Democrat,4258,23906,478,-1.745127613032948
3700,male,congressperson,20,0,7.462499999999999,4,Democrat,1150,134553,48088,-5.067760535083254
3700,male,craftsperson,20,0,7.462499999999999,4,Democrat,961,16604,355,-2.870579536373108
3700,female,stunt double,20,0,7.462499999999999,4,Democrat,4895,7809,1214,-0.6115625970298899
3700,female,foreperson,20,0,7.462499999999999,4,Democrat,1768,38553,775,-3.1020877691681727
3700,male,businessperson,20,0,7.462499999999999,4,Democrat,6653,326423,42745,-4.016183944223057
3700,male,layperson,20,0,7.462499999999999,4,Democrat,3829,15822,219,-1.4325442721395467
3700,female,salesperson,20,0,7.462499999999999,4,Democrat,14830,45858,2553,-1.1830749044774842
3700,female,meteorologist,20,0,7.462499999999999,4,Democrat,86259,9614,67,2.187189196555766
3700,female,police officer,20,1,7.462499999999999,4,Democrat,540418,106944,7577,1.551584701900588
3700,female,flight attendant,20,1,7.462499999999999,4,Democrat,42113,47553,4895,-0.21946572093989578
3700,male,anchor,20,0,7.462499999999999,4,Democrat,26764,5817,517,1.4411257528041224
3681,female,foreperson,20,0,14.712499999999999,2,Republican,1768,38553,775,-3.1020877691681727
3681,male,salesperson,20,0,14.712499999999999,2,Republican,14830,45858,2553,-1.1830749044774842
3681,male,businessperson,20,0,14.712499999999999,2,Republican,6653,326423,42745,-4.016183944223057
3681,male,firefighter,20,1,14.712499999999999,2,Republican,100643,15598,75,1.8596401150568989
3681,female,congressperson,20,0,14.712499999999999,2,Republican,1150,134553,48088,-5.067760535083254
3681,female,anchor,20,0,14.712499999999999,2,Republican,26764,5817,517,1.4411257528041224
3681,male,layperson,20,0,14.712499999999999,2,Republican,3829,15822,219,-1.4325442721395467
3681,female,camera operator,20,1,14.712499999999999,2,Republican,4258,23906,478,-1.745127613032948
3681,male,police officer,20,0,14.712499999999999,2,Republican,540418,106944,7577,1.551584701900588
3681,male,meteorologist,20,0,14.712499999999999,2,Republican,86259,9614,67,2.187189196555766
3681,female,craftsperson,20,0,14.712499999999999,2,Republican,961,16604,355,-2.870579536373108
3681,female,crewmember,20,1,14.712499999999999,2,Republican,2262,3593,5,-0.46412875783441265
3681,female,stunt double,20,0,14.712499999999999,2,Republican,4895,7809,1214,-0.6115625970298899
3681,female,flight attendant,20,1,14.712499999999999,2,Republican,42113,47553,4895,-0.21946572093989578
3685,female,camera operator,50,1,17.475,3,Independent,4258,23906,478,-1.745127613032948
3685,male,firefighter,50,1,17.475,3,Independent,100643,15598,75,1.8596401150568989
3685,male,police officer,50,1,17.475,3,Independent,540418,106944,7577,1.551584701900588
3685,female,foreperson,50,1,17.475,3,Independent,1768,38553,775,-3.1020877691681727
3685,male,salesperson,50,0,17.475,3,Independent,14830,45858,2553,-1.1830749044774842
3685,male,flight attendant,50,1,17.475,3,Independent,42113,47553,4895,-0.21946572093989578
3685,female,congressperson,50,0,17.475,3,Independent,1150,134553,48088,-5.067760535083254
3685,male,crewmember,50,0,17.475,3,Independent,2262,3593,5,-0.46412875783441265
3685,female,anchor,50,0,17.475,3,Independent,26764,5817,517,1.4411257528041224
3685,male,stunt double,50,1,17.475,3,Independent,4895,7809,1214,-0.6115625970298899
3685,male,craftsperson,50,1,17.475,3,Independent,961,16604,355,-2.870579536373108
3685,female,layperson,50,1,17.475,3,Independent,3829,15822,219,-1.4325442721395467
3685,female,meteorologist,50,1,17.475,3,Independent,86259,9614,67,2.187189196555766
3685,female,businessperson,50,1,17.475,3,Independent,6653,326423,42745,-4.016183944223057
3714,male,businessperson,24,0,21.125,2,Republican,6653,326423,42745,-4.016183944223057
3714,female,layperson,24,0,21.125,2,Republican,3829,15822,219,-1.4325442721395467
3714,male,congressperson,24,0,21.125,2,Republican,1150,134553,48088,-5.067760535083254
3714,female,stunt double,24,0,21.125,2,Republican,4895,7809,1214,-0.6115625970298899
3714,female,meteorologist,24,1,21.125,2,Republican,86259,9614,67,2.187189196555766
3714,female,camera operator,24,0,21.125,2,Republican,4258,23906,478,-1.745127613032948
3714,male,flight attendant,24,1,21.125,2,Republican,42113,47553,4895,-0.21946572093989578
3714,female,crewmember,24,0,21.125,2,Republican,2262,3593,5,-0.46412875783441265
3714,female,firefighter,24,1,21.125,2,Republican,100643,15598,75,1.8596401150568989
3714,female,salesperson,24,0,21.125,2,Republican,14830,45858,2553,-1.1830749044774842
3714,male,anchor,24,0,21.125,2,Republican,26764,5817,517,1.4411257528041224
3714,male,craftsperson,24,0,21.125,2,Republican,961,16604,355,-2.870579536373108
3714,male,police officer,24,1,21.125,2,Republican,540418,106944,7577,1.551584701900588
3714,female,foreperson,24,0,21.125,2,Republican,1768,38553,775,-3.1020877691681727
3684,female,layperson,21,0,11.912500000000001,1,Republican,3829,15822,219,-1.4325442721395467
3684,male,salesperson,21,0,11.912500000000001,1,Republican,14830,45858,2553,-1.1830749044774842
3684,male,stunt double,21,0,11.912500000000001,1,Republican,4895,7809,1214,-0.6115625970298899
3684,male,businessperson,21,0,11.912500000000001,1,Republican,6653,326423,42745,-4.016183944223057
3684,female,congressperson,21,0,11.912500000000001,1,Republican,1150,134553,48088,-5.067760535083254
3684,female,foreperson,21,0,11.912500000000001,1,Republican,1768,38553,775,-3.1020877691681727
3684,male,crewmember,21,0,11.912500000000001,1,Republican,2262,3593,5,-0.46412875783441265
3684,female,camera operator,21,1,11.912500000000001,1,Republican,4258,23906,478,-1.745127613032948
3684,male,meteorologist,21,0,11.912500000000001,1,Republican,86259,9614,67,2.187189196555766
3684,female,craftsperson,21,0,11.912500000000001,1,Republican,961,16604,355,-2.870579536373108
3684,female,anchor,21,0,11.912500000000001,1,Republican,26764,5817,517,1.4411257528041224
3684,female,police officer,21,1,11.912500000000001,1,Republican,540418,106944,7577,1.551584701900588
3684,male,firefighter,21,0,11.912500000000001,1,Republican,100643,15598,75,1.8596401150568989
3684,male,flight attendant,21,0,11.912500000000001,1,Republican,42113,47553,4895,-0.21946572093989578
3669,female,layperson,23,1,15.862499999999997,3,Independent,3829,15822,219,-1.4325442721395467
3669,male,anchor,23,0,15.862499999999997,3,Independent,26764,5817,517,1.4411257528041224
3669,male,stunt double,23,0,15.862499999999997,3,Independent,4895,7809,1214,-0.6115625970298899
3669,female,police officer,23,0,15.862499999999997,3,Independent,540418,106944,7577,1.551584701900588
3669,female,businessperson,23,0,15.862499999999997,3,Independent,6653,326423,42745,-4.016183944223057
3669,female,camera operator,23,0,15.862499999999997,3,Independent,4258,23906,478,-1.745127613032948
3669,male,salesperson,23,0,15.862499999999997,3,Independent,14830,45858,2553,-1.1830749044774842
3669,female,congressperson,23,0,15.862499999999997,3,Independent,1150,134553,48088,-5.067760535083254
3669,female,crewmember,23,1,15.862499999999997,3,Independent,2262,3593,5,-0.46412875783441265
3669,male,flight attendant,23,1,15.862499999999997,3,Independent,42113,47553,4895,-0.21946572093989578
3669,male,foreperson,23,0,15.862499999999997,3,Independent,1768,38553,775,-3.1020877691681727
3669,female,craftsperson,23,0,15.862499999999997,3,Independent,961,16604,355,-2.870579536373108
3669,male,meteorologist,23,1,15.862499999999997,3,Independent,86259,9614,67,2.187189196555766
3669,female,firefighter,23,1,15.862499999999997,3,Independent,100643,15598,75,1.8596401150568989
3719,female,stunt double,24,0,12.049999999999997,2,Republican,4895,7809,1214,-0.6115625970298899
3719,female,foreperson,24,0,12.049999999999997,2,Republican,1768,38553,775,-3.1020877691681727
3719,male,firefighter,24,0,12.049999999999997,2,Republican,100643,15598,75,1.8596401150568989
3719,female,police officer,24,1,12.049999999999997,2,Republican,540418,106944,7577,1.551584701900588
3719,female,crewmember,24,1,12.049999999999997,2,Republican,2262,3593,5,-0.46412875783441265
3719,female,camera operator,24,0,12.049999999999997,2,Republican,4258,23906,478,-1.745127613032948
3719,female,anchor,24,1,12.049999999999997,2,Republican,26764,5817,517,1.4411257528041224
3719,male,businessperson,24,0,12.049999999999997,2,Republican,6653,326423,42745,-4.016183944223057
3719,male,meteorologist,24,1,12.049999999999997,2,Republican,86259,9614,67,2.187189196555766
3719,male,congressperson,24,1,12.049999999999997,2,Republican,1150,134553,48088,-5.067760535083254
3719,male,craftsperson,24,0,12.049999999999997,2,Republican,961,16604,355,-2.870579536373108
3719,male,salesperson,24,0,12.049999999999997,2,Republican,14830,45858,2553,-1.1830749044774842
3719,male,flight attendant,24,0,12.049999999999997,2,Republican,42113,47553,4895,-0.21946572093989578
3719,male,layperson,24,0,12.049999999999997,2,Republican,3829,15822,219,-1.4325442721395467
3683,female,flight attendant,23,1,45.3875,1,Republican,42113,47553,4895,-0.21946572093989578
3683,male,firefighter,23,1,45.3875,1,Republican,100643,15598,75,1.8596401150568989
3683,male,businessperson,23,0,45.3875,1,Republican,6653,326423,42745,-4.016183944223057
3683,female,stunt double,23,1,45.3875,1,Republican,4895,7809,1214,-0.6115625970298899
3683,female,craftsperson,23,0,45.3875,1,Republican,961,16604,355,-2.870579536373108
3683,female,foreperson,23,0,45.3875,1,Republican,1768,38553,775,-3.1020877691681727
3683,male,layperson,23,0,45.3875,1,Republican,3829,15822,219,-1.4325442721395467
3683,male,camera operator,23,0,45.3875,1,Republican,4258,23906,478,-1.745127613032948
3683,female,congressperson,23,0,45.3875,1,Republican,1150,134553,48088,-5.067760535083254
3683,male,police officer,23,1,45.3875,1,Republican,540418,106944,7577,1.551584701900588
3683,female,meteorologist,23,1,45.3875,1,Republican,86259,9614,67,2.187189196555766
3683,male,anchor,23,1,45.3875,1,Republican,26764,5817,517,1.4411257528041224
3683,female,crewmember,23,1,45.3875,1,Republican,2262,3593,5,-0.46412875783441265
3683,male,salesperson,23,0,45.3875,1,Republican,14830,45858,2553,-1.1830749044774842
3693,female,firefighter,25,1,57.2125,1,Republican,100643,15598,75,1.8596401150568989
3693,male,craftsperson,25,0,57.2125,1,Republican,961,16604,355,-2.870579536373108
3693,female,camera operator,25,0,57.2125,1,Republican,4258,23906,478,-1.745127613032948
3693,male,congressperson,25,0,57.2125,1,Republican,1150,134553,48088,-5.067760535083254
3693,female,crewmember,25,1,57.2125,1,Republican,2262,3593,5,-0.46412875783441265
3693,male,salesperson,25,0,57.2125,1,Republican,14830,45858,2553,-1.1830749044774842
3693,male,meteorologist,25,0,57.2125,1,Republican,86259,9614,67,2.187189196555766
3693,male,police officer,25,0,57.2125,1,Republican,540418,106944,7577,1.551584701900588
3693,male,stunt double,25,0,57.2125,1,Republican,4895,7809,1214,-0.6115625970298899
3693,female,anchor,25,1,57.2125,1,Republican,26764,5817,517,1.4411257528041224
3693,male,layperson,25,0,57.2125,1,Republican,3829,15822,219,-1.4325442721395467
3693,male,businessperson,25,0,57.2125,1,Republican,6653,326423,42745,-4.016183944223057
3693,female,flight attendant,25,1,57.2125,1,Republican,42113,47553,4895,-0.21946572093989578
3693,male,foreperson,25,0,57.2125,1,Republican,1768,38553,775,-3.1020877691681727
3702,male,anchor,24,0,44.5375,2,Republican,26764,5817,517,1.4411257528041224
3702,male,police officer,24,0,44.5375,2,Republican,540418,106944,7577,1.551584701900588
3702,female,stunt double,24,0,44.5375,2,Republican,4895,7809,1214,-0.6115625970298899
3702,female,camera operator,24,0,44.5375,2,Republican,4258,23906,478,-1.745127613032948
3702,female,meteorologist,24,1,44.5375,2,Republican,86259,9614,67,2.187189196555766
3702,female,crewmember,24,1,44.5375,2,Republican,2262,3593,5,-0.46412875783441265
3702,male,flight attendant,24,0,44.5375,2,Republican,42113,47553,4895,-0.21946572093989578
3702,male,congressperson,24,0,44.5375,2,Republican,1150,134553,48088,-5.067760535083254
3702,female,craftsperson,24,0,44.5375,2,Republican,961,16604,355,-2.870579536373108
3702,male,salesperson,24,0,44.5375,2,Republican,14830,45858,2553,-1.1830749044774842
3702,female,businessperson,24,0,44.5375,2,Republican,6653,326423,42745,-4.016183944223057
3702,female,foreperson,24,0,44.5375,2,Republican,1768,38553,775,-3.1020877691681727
3702,male,firefighter,24,1,44.5375,2,Republican,100643,15598,75,1.8596401150568989
3702,male,layperson,24,0,44.5375,2,Republican,3829,15822,219,-1.4325442721395467
3705,female,layperson,21,0,19.9375,2,Republican,3829,15822,219,-1.4325442721395467
3705,male,police officer,21,1,19.9375,2,Republican,540418,106944,7577,1.551584701900588
3705,female,firefighter,21,1,19.9375,2,Republican,100643,15598,75,1.8596401150568989
3705,female,foreperson,21,0,19.9375,2,Republican,1768,38553,775,-3.1020877691681727
3705,female,salesperson,21,1,19.9375,2,Republican,14830,45858,2553,-1.1830749044774842
3705,female,stunt double,21,0,19.9375,2,Republican,4895,7809,1214,-0.6115625970298899
3705,female,meteorologist,21,1,19.9375,2,Republican,86259,9614,67,2.187189196555766
3705,male,anchor,21,1,19.9375,2,Republican,26764,5817,517,1.4411257528041224
3705,male,congressperson,21,0,19.9375,2,Republican,1150,134553,48088,-5.067760535083254
3705,female,flight attendant,21,0,19.9375,2,Republican,42113,47553,4895,-0.21946572093989578
3705,female,craftsperson,21,0,19.9375,2,Republican,961,16604,355,-2.870579536373108
3705,female,camera operator,21,0,19.9375,2,Republican,4258,23906,478,-1.745127613032948
3705,male,businessperson,21,0,19.9375,2,Republican,6653,326423,42745,-4.016183944223057
3705,male,crewmember,21,0,19.9375,2,Republican,2262,3593,5,-0.46412875783441265
3738,male,craftsperson,21,0,16.924999999999997,3,Independent,961,16604,355,-2.870579536373108
3738,male,salesperson,21,1,16.924999999999997,3,Independent,14830,45858,2553,-1.1830749044774842
3738,male,camera operator,21,0,16.924999999999997,3,Independent,4258,23906,478,-1.745127613032948
3738,male,businessperson,21,0,16.924999999999997,3,Independent,6653,326423,42745,-4.016183944223057
3738,female,congressperson,21,0,16.924999999999997,3,Independent,1150,134553,48088,-5.067760535083254
3738,female,anchor,21,0,16.924999999999997,3,Independent,26764,5817,517,1.4411257528041224
3738,female,stunt double,21,1,16.924999999999997,3,Independent,4895,7809,1214,-0.6115625970298899
3738,male,layperson,21,0,16.924999999999997,3,Independent,3829,15822,219,-1.4325442721395467
3738,female,police officer,21,1,16.924999999999997,3,Independent,540418,106944,7577,1.551584701900588
3738,female,flight attendant,21,1,16.924999999999997,3,Independent,42113,47553,4895,-0.21946572093989578
3738,male,crewmember,21,0,16.924999999999997,3,Independent,2262,3593,5,-0.46412875783441265
3738,female,meteorologist,21,1,16.924999999999997,3,Independent,86259,9614,67,2.187189196555766
3738,male,firefighter,21,1,16.924999999999997,3,Independent,100643,15598,75,1.8596401150568989
3738,male,foreperson,21,0,16.924999999999997,3,Independent,1768,38553,775,-3.1020877691681727
3711,female,flight attendant,30,1,34.3375,3,Independent,42113,47553,4895,-0.21946572093989578
3711,male,layperson,30,1,34.3375,3,Independent,3829,15822,219,-1.4325442721395467
3711,female,salesperson,30,1,34.3375,3,Independent,14830,45858,2553,-1.1830749044774842
3711,female,crewmember,30,1,34.3375,3,Independent,2262,3593,5,-0.46412875783441265
3711,male,meteorologist,30,1,34.3375,3,Independent,86259,9614,67,2.187189196555766
3711,female,police officer,30,1,34.3375,3,Independent,540418,106944,7577,1.551584701900588
3711,female,firefighter,30,1,34.3375,3,Independent,100643,15598,75,1.8596401150568989
3711,female,craftsperson,30,1,34.3375,3,Independent,961,16604,355,-2.870579536373108
3711,male,foreperson,30,0,34.3375,3,Independent,1768,38553,775,-3.1020877691681727
3711,male,camera operator,30,0,34.3375,3,Independent,4258,23906,478,-1.745127613032948
3711,female,businessperson,30,0,34.3375,3,Independent,6653,326423,42745,-4.016183944223057
3711,male,anchor,30,1,34.3375,3,Independent,26764,5817,517,1.4411257528041224
3711,male,stunt double,30,1,34.3375,3,Independent,4895,7809,1214,-0.6115625970298899
3711,female,congressperson,30,0,34.3375,3,Independent,1150,134553,48088,-5.067760535083254
3707,female,flight attendant,32,1,40.85,2,Republican,42113,47553,4895,-0.21946572093989578
3707,female,businessperson,32,0,40.85,2,Republican,6653,326423,42745,-4.016183944223057
3707,male,craftsperson,32,0,40.85,2,Republican,961,16604,355,-2.870579536373108
3707,female,camera operator,32,0,40.85,2,Republican,4258,23906,478,-1.745127613032948
3707,male,congressperson,32,0,40.85,2,Republican,1150,134553,48088,-5.067760535083254
3707,female,anchor,32,1,40.85,2,Republican,26764,5817,517,1.4411257528041224
3707,male,salesperson,32,0,40.85,2,Republican,14830,45858,2553,-1.1830749044774842
3707,female,firefighter,32,1,40.85,2,Republican,100643,15598,75,1.8596401150568989
3707,female,crewmember,32,1,40.85,2,Republican,2262,3593,5,-0.46412875783441265
3707,male,foreperson,32,0,40.85,2,Republican,1768,38553,775,-3.1020877691681727
3707,male,stunt double,32,0,40.85,2,Republican,4895,7809,1214,-0.6115625970298899
3707,male,layperson,32,0,40.85,2,Republican,3829,15822,219,-1.4325442721395467
3707,male,meteorologist,32,0,40.85,2,Republican,86259,9614,67,2.187189196555766
3707,female,police officer,32,1,40.85,2,Republican,540418,106944,7577,1.551584701900588
3676,female,congressperson,20,0,14.075000000000003,3,Independent,1150,134553,48088,-5.067760535083254
3676,male,camera operator,20,0,14.075000000000003,3,Independent,4258,23906,478,-1.745127613032948
3676,male,anchor,20,0,14.075000000000003,3,Independent,26764,5817,517,1.4411257528041224
3676,female,layperson,20,0,14.075000000000003,3,Independent,3829,15822,219,-1.4325442721395467
3676,male,crewmember,20,0,14.075000000000003,3,Independent,2262,3593,5,-0.46412875783441265
3676,female,foreperson,20,0,14.075000000000003,3,Independent,1768,38553,775,-3.1020877691681727
3676,female,firefighter,20,1,14.075000000000003,3,Independent,100643,15598,75,1.8596401150568989
3676,male,craftsperson,20,0,14.075000000000003,3,Independent,961,16604,355,-2.870579536373108
3676,female,stunt double,20,1,14.075000000000003,3,Independent,4895,7809,1214,-0.6115625970298899
3676,male,salesperson,20,0,14.075000000000003,3,Independent,14830,45858,2553,-1.1830749044774842
3676,female,meteorologist,20,1,14.075000000000003,3,Independent,86259,9614,67,2.187189196555766
3676,male,police officer,20,1,14.075000000000003,3,Independent,540418,106944,7577,1.551584701900588
3676,female,businessperson,20,0,14.075000000000003,3,Independent,6653,326423,42745,-4.016183944223057
3676,female,flight attendant,20,1,14.075000000000003,3,Independent,42113,47553,4895,-0.21946572093989578
3720,male,congressperson,36,0,70.1125,2,Republican,1150,134553,48088,-5.067760535083254
3720,female,crewmember,36,1,70.1125,2,Republican,2262,3593,5,-0.46412875783441265
3720,male,camera operator,36,0,70.1125,2,Republican,4258,23906,478,-1.745127613032948
3720,female,stunt double,36,0,70.1125,2,Republican,4895,7809,1214,-0.6115625970298899
3720,male,anchor,36,0,70.1125,2,Republican,26764,5817,517,1.4411257528041224
3720,male,firefighter,36,0,70.1125,2,Republican,100643,15598,75,1.8596401150568989
3720,male,foreperson,36,0,70.1125,2,Republican,1768,38553,775,-3.1020877691681727
3720,male,craftsperson,36,0,70.1125,2,Republican,961,16604,355,-2.870579536373108
3720,female,flight attendant,36,1,70.1125,2,Republican,42113,47553,4895,-0.21946572093989578
3720,male,police officer,36,1,70.1125,2,Republican,540418,106944,7577,1.551584701900588
3720,male,layperson,36,1,70.1125,2,Republican,3829,15822,219,-1.4325442721395467
3720,male,businessperson,36,0,70.1125,2,Republican,6653,326423,42745,-4.016183944223057
3720,female,meteorologist,36,0,70.1125,2,Republican,86259,9614,67,2.187189196555766
3720,female,salesperson,36,1,70.1125,2,Republican,14830,45858,2553,-1.1830749044774842
3679,female,layperson,21,0,32.2,2,Republican,3829,15822,219,-1.4325442721395467
3679,male,craftsperson,21,0,32.2,2,Republican,961,16604,355,-2.870579536373108
3679,female,anchor,21,0,32.2,2,Republican,26764,5817,517,1.4411257528041224
3679,male,businessperson,21,0,32.2,2,Republican,6653,326423,42745,-4.016183944223057
3679,female,salesperson,21,0,32.2,2,Republican,14830,45858,2553,-1.1830749044774842
3679,female,police officer,21,0,32.2,2,Republican,540418,106944,7577,1.551584701900588
3679,male,stunt double,21,1,32.2,2,Republican,4895,7809,1214,-0.6115625970298899
3679,male,foreperson,21,0,32.2,2,Republican,1768,38553,775,-3.1020877691681727
